Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Researchg
Arizona,10,45,48,,Aug 1,,,,,10,,,Market Solutionsg
Arkansas,6,46,48,1,Jul 30,,,,,6,,,Zogbyg
California,55,51,40,2,Aug 4,55,,,,,,,Field Pollg
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixong
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,50,43,2,Aug 5,,27,,,,,,American Res. Groupg
Georgia,15,41,52,1,Aug 2,,,,,,,15,Strategic Visiong
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,54,39,,Jul 30,21,,,,,,,Rasmusseng
Indiana,11,27,46,,Jul 12,,,,,,,11,Market Research Inf.g
Iowa,7,48,46,2,Aug 3,,,7,,,,,Strategic Visiong
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USAg
Kentucky,8,42,52,,Jul 26,,,,,,,8,Survey USAg
Louisiana,9,36,52,,Jul 20,,,,,,,9,Market Researchg
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmusseng
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmusseng
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.g
Michigan,17,52,41,,Aug 4,17,,,,,,,Survey USAg
Minnesota,10,47,45,3,Aug 3,,,10,,,,,Strategic Visiong
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.g
Missouri,11,49,48,1,Jul 30,,,11,,,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,46,4,Jul 30,,,,,5,,,Zogbyg
New Hampshire,4,49,42,2,Aug 5,,4,,,,,,American Res. Groupg
New Jersey,15,53,33,3,Aug 4,15,,,,,,,Eagleton-Rutgersg
New Mexico,5,50,43,0,Aug 4,,5,,,,,,Rasmusseng
New York,31,51,29,,Jul 15,31,,,,,,,Siena Coll. Res. Inst.g
North Carolina,15,44,51,,Jul 26,,,,,,15,,Survey USAg
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,44,49,2,Aug 3,,,,,,20,,Strategic Visiong
Oklahoma,7,35,59,,Jul 12,,,,,,,7,Consumer Logicg
Oregon,7,50,46,2,Jul 30,,,7,,,,,Zogbyg
Pennsylvania,21,48,43,2,Aug 4,,21,,,,,,Strategic Visiong
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USAg
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,46,48,,Aug 2,,,,,11,,,Survey USAg
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,48,2,Jul 31,,,,,13,,,Rasmusseng
Washington,11,51,43,3,Aug 2,,11,,,,,,Survey USAg
West Virginia,5,48,44,2,Jul 30,,,5,,,,,Zogbyg
Wisconsin,10,47,46,3,Aug 2,,,10,,,,,Strategic Visiong
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Researchg
Arizona,10,45,48,,Aug 1,,,,,10,,,Market Solutionsg
Arkansas,6,46,48,1,Jul 30,,,,,6,,,Zogbyg
California,55,51,40,2,Aug 4,55,,,,,,,Field Pollg
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixong
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,50,43,2,Aug 5,,27,,,,,,American Res. Groupg
Georgia,15,41,52,1,Aug 2,,,,,,,15,Strategic Visiong
Hawaii,4,56,37,6,(none),4,,,,,,,2000 Electiong
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,54,39,,Jul 30,21,,,,,,,Rasmusseng
Indiana,11,27,46,,Jul 12,,,,,,,11,Market Research Inf.g
Iowa,7,48,46,2,Aug 3,,,7,,,,,Strategic Visiong
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USAg
Kentucky,8,42,52,,Jul 26,,,,,,,8,Survey USAg
Louisiana,9,36,52,,Jul 20,,,,,,,9,Market Researchg
Maine,4,46,45,5,Jun 30,,,4,,,,,Rasmusseng
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmusseng
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.g
Michigan,17,52,41,,Aug 4,17,,,,,,,Survey USAg
Minnesota,10,47,45,3,Aug 3,,,10,,,,,Strategic Visiong
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.g
Missouri,11,49,48,1,Jul 30,,,11,,,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,46,4,Jul 30,,,,,5,,,Zogbyg
New Hampshire,4,49,42,2,Aug 5,,4,,,,,,American Res. Groupg
New Jersey,15,53,33,3,Aug 4,15,,,,,,,Eagleton-Rutgersg
New Mexico,5,50,43,0,Aug 4,,5,,,,,,Rasmusseng
New York,31,51,29,,Jul 15,31,,,,,,,Siena Coll. Res. Inst.g
North Carolina,15,44,51,,Jul 26,,,,,,15,,Survey USAg
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,44,49,2,Aug 3,,,,,,20,,Strategic Visiong
Oklahoma,7,35,59,,Jul 12,,,,,,,7,Consumer Logicg
Oregon,7,50,46,2,Jul 30,,,7,,,,,Zogbyg
Pennsylvania,21,48,43,2,Aug 4,,21,,,,,,Strategic Visiong
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USAg
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,46,48,,Aug 2,,,,,11,,,Survey USAg
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,48,2,Jul 31,,,,,13,,,Rasmusseng
Washington,11,51,43,3,Aug 2,,11,,,,,,Survey USAg
West Virginia,5,48,44,2,Jul 30,,,5,,,,,Zogbyg
Wisconsin,10,47,46,3,Aug 2,,,10,,,,,Strategic Visiong
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Researchg
Arizona,10,45,48,,Aug 1,,,,,10,,,Market Solutionsg
Arkansas,6,46,48,1,Jul 30,,,,,6,,,Zogbyg
California,55,51,40,2,Aug 4,55,,,,,,,Field Pollg
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixong
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,50,43,2,Aug 5,,27,,,,,,American Res. Groupg
Georgia,15,41,52,1,Aug 2,,,,,,,15,Strategic Visiong
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Researchg
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,54,39,,Jul 30,21,,,,,,,Rasmusseng
Indiana,11,27,46,,Jul 12,,,,,,,11,Market Research Inf.g
Iowa,7,48,46,2,Aug 3,,,7,,,,,Strategic Visiong
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USAg
Kentucky,8,42,52,,Jul 26,,,,,,,8,Survey USAg
Louisiana,9,36,52,,Jul 20,,,,,,,9,Market Researchg
Maine,4,48,44,,Jul 31,,,4,,,,,Rasmusseng
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmusseng
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.g
Michigan,17,52,41,,Aug 4,17,,,,,,,Survey USAg
Minnesota,10,47,45,3,Aug 3,,,10,,,,,Strategic Visiong
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.g
Missouri,11,49,48,1,Jul 30,,,11,,,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,46,4,Jul 30,,,,,5,,,Zogbyg
New Hampshire,4,49,42,2,Aug 5,,4,,,,,,American Res. Groupg
New Jersey,15,53,33,3,Aug 4,15,,,,,,,Eagleton-Rutgersg
New Mexico,5,50,43,0,Aug 4,,5,,,,,,Rasmusseng
New York,31,51,29,,Jul 15,31,,,,,,,Siena Coll. Res. Inst.g
North Carolina,15,44,51,,Jul 26,,,,,,15,,Survey USAg
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,44,49,2,Aug 3,,,,,,20,,Strategic Visiong
Oklahoma,7,35,59,,Jul 12,,,,,,,7,Consumer Logicg
Oregon,7,50,46,2,Jul 30,,,7,,,,,Zogbyg
Pennsylvania,21,48,43,2,Aug 4,,21,,,,,,Strategic Visiong
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USAg
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,46,48,,Aug 2,,,,,11,,,Survey USAg
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,48,2,Jul 31,,,,,13,,,Rasmusseng
Washington,11,51,43,3,Aug 2,,11,,,,,,Survey USAg
West Virginia,5,48,44,2,Jul 30,,,5,,,,,Zogbyg
Wisconsin,10,47,46,3,Aug 2,,,10,,,,,Strategic Visiong
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Researchg
Arizona,10,45,48,,Aug 1,,,,,10,,,Market Solutionsg
Arkansas,6,46,48,1,Jul 30,,,,,6,,,Zogbyg
California,55,51,40,2,Aug 4,55,,,,,,,Field Pollg
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixong
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,50,43,2,Aug 5,,27,,,,,,American Res. Groupg
Georgia,15,41,52,1,Aug 2,,,,,,,15,Strategic Visiong
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Researchg
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,54,39,,Jul 30,21,,,,,,,Rasmusseng
Indiana,11,27,46,,Jul 12,,,,,,,11,Market Research Inf.g
Iowa,7,48,46,2,Aug 3,,,7,,,,,Strategic Visiong
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USAg
Kentucky,8,42,52,,Jul 26,,,,,,,8,Survey USAg
Louisiana,9,36,52,,Jul 20,,,,,,,9,Market Researchg
Maine,4,48,44,,Jul 31,,,4,,,,,Rasmusseng
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmusseng
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.g
Michigan,17,52,41,,Aug 4,17,,,,,,,Survey USAg
Minnesota,10,47,45,3,Aug 3,,,10,,,,,Strategic Visiong
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.g
Missouri,11,49,48,1,Jul 30,,,11,,,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,46,4,Jul 30,,,,,5,,,Zogbyg
New Hampshire,4,49,42,2,Aug 5,,4,,,,,,American Res. Groupg
New Jersey,15,53,33,3,Aug 4,15,,,,,,,Eagleton-Rutgersg
New Mexico,5,50,43,0,Aug 4,,5,,,,,,Rasmusseng
New York,31,51,29,,Jul 15,31,,,,,,,Siena Coll. Res. Inst.g
North Carolina,15,44,51,,Jul 26,,,,,,15,,Survey USAg
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,44,49,2,Aug 3,,,,,,20,,Strategic Visiong
Oklahoma,7,36,56,,Jul 29,,,,,,,7,Basswood Researchg
Oregon,7,50,46,2,Jul 30,,,7,,,,,Zogbyg
Pennsylvania,21,48,43,2,Aug 4,,21,,,,,,Strategic Visiong
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USAg
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,46,48,,Aug 2,,,,,11,,,Survey USAg
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,48,2,Jul 31,,,,,13,,,Rasmusseng
Washington,11,51,43,3,Aug 2,,11,,,,,,Survey USAg
West Virginia,5,48,44,2,Jul 30,,,5,,,,,Zogbyg
Wisconsin,10,47,46,3,Aug 2,,,10,,,,,Strategic Visiong
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Researchg
Arizona,10,45,48,,Aug 1,,,,,10,,,Market Solutionsg
Arkansas,6,46,48,1,Jul 30,,,,,6,,,Zogbyg
California,55,51,40,2,Aug 4,55,,,,,,,Field Pollg
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixong
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,50,43,2,Aug 5,,27,,,,,,American Res. Groupg
Georgia,15,41,52,1,Aug 2,,,,,,,15,Strategic Visiong
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Researchg
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,54,39,,Jul 30,21,,,,,,,Rasmusseng
Indiana,11,27,46,,Jul 12,,,,,,,11,Market Research Inf.g
Iowa,7,48,46,2,Aug 3,,,7,,,,,Strategic Visiong
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USAg
Kentucky,8,42,52,,Jul 26,,,,,,,8,Survey USAg
Louisiana,9,36,52,,Jul 20,,,,,,,9,Market Researchg
Maine,4,48,44,,Jul 31,,,4,,,,,Rasmusseng
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmusseng
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.g
Michigan,17,49,42,3,Aug 10,,17,,,,,,EPIC/MRAg
Minnesota,10,47,45,3,Aug 3,,,10,,,,,Strategic Visiong
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.g
Missouri,11,49,48,1,Jul 30,,,11,,,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,46,4,Jul 30,,,,,5,,,Zogbyg
New Hampshire,4,49,42,2,Aug 5,,4,,,,,,American Res. Groupg
New Jersey,15,53,33,3,Aug 4,15,,,,,,,Eagleton-Rutgersg
New Mexico,5,50,43,0,Aug 4,,5,,,,,,Rasmusseng
New York,31,51,29,,Jul 15,31,,,,,,,Siena Coll. Res. Inst.g
North Carolina,15,44,51,,Jul 26,,,,,,15,,Survey USAg
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,44,49,2,Aug 3,,,,,,20,,Strategic Visiong
Oklahoma,7,36,56,,Jul 29,,,,,,,7,Basswood Researchg
Oregon,7,50,46,2,Jul 30,,,7,,,,,Zogbyg
Pennsylvania,21,48,43,2,Aug 4,,21,,,,,,Strategic Visiong
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USAg
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,46,48,,Aug 2,,,,,11,,,Survey USAg
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,48,2,Jul 31,,,,,13,,,Rasmusseng
Washington,11,51,43,3,Aug 2,,11,,,,,,Survey USAg
West Virginia,5,48,44,2,Jul 30,,,5,,,,,Zogbyg
Wisconsin,10,47,46,3,Aug 2,,,10,,,,,Strategic Visiong
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Researchg
Arizona,10,45,48,,Aug 1,,,,,10,,,Market Solutionsg
Arkansas,6,46,48,1,Jul 30,,,,,6,,,Zogbyg
California,55,51,40,2,Aug 4,55,,,,,,,Field Pollg
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixong
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,47,41,4,Aug 10,,27,,,,,,Quinnipiac Univ.g
Georgia,15,41,52,1,Aug 2,,,,,,,15,Strategic Visiong
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Researchg
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,54,39,,Jul 30,21,,,,,,,Rasmusseng
Indiana,11,27,46,,Jul 12,,,,,,,11,Market Research Inf.g
Iowa,7,48,46,2,Aug 3,,,7,,,,,Strategic Visiong
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USAg
Kentucky,8,42,52,,Jul 26,,,,,,,8,Survey USAg
Louisiana,9,36,52,,Jul 20,,,,,,,9,Market Researchg
Maine,4,48,44,,Jul 31,,,4,,,,,Rasmusseng
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmusseng
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.g
Michigan,17,49,42,3,Aug 10,,17,,,,,,EPIC/MRAg
Minnesota,10,47,45,3,Aug 3,,,10,,,,,Strategic Visiong
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.g
Missouri,11,49,48,1,Jul 30,,,11,,,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,46,4,Jul 30,,,,,5,,,Zogbyg
New Hampshire,4,49,42,2,Aug 5,,4,,,,,,American Res. Groupg
New Jersey,15,49,40,5,Aug 9,,15,,,,,,Strategic Visiong
New Mexico,5,50,43,0,Aug 4,,5,,,,,,Rasmusseng
New York,31,51,29,,Jul 15,31,,,,,,,Siena Coll. Res. Inst.g
North Carolina,15,44,51,,Jul 26,,,,,,15,,Survey USAg
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,48,45,2,Aug 11,,,20,,,,,American Res. Groupg
Oklahoma,7,36,56,,Jul 29,,,,,,,7,Basswood Researchg
Oregon,7,50,46,2,Jul 30,,,7,,,,,Zogbyg
Pennsylvania,21,48,43,2,Aug 4,,21,,,,,,Strategic Visiong
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USAg
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,46,48,,Aug 2,,,,,11,,,Survey USAg
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,48,2,Jul 31,,,,,13,,,Rasmusseng
Washington,11,51,43,3,Aug 2,,11,,,,,,Survey USAg
West Virginia,5,48,44,2,Jul 30,,,5,,,,,Zogbyg
Wisconsin,10,47,46,3,Aug 2,,,10,,,,,Strategic Visiong
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Researchg
Arizona,10,45,48,,Aug 1,,,,,10,,,Market Solutionsg
Arkansas,6,46,48,1,Jul 30,,,,,6,,,Zogbyg
California,55,50,40,4,Aug 11,55,,,,,,,Strategic Visiong
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixong
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,47,41,4,Aug 10,,27,,,,,,Quinnipiac Univ.g
Georgia,15,41,52,1,Aug 2,,,,,,,15,Strategic Visiong
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Researchg
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,54,39,,Jul 30,21,,,,,,,Rasmusseng
Indiana,11,27,46,,Jul 12,,,,,,,11,Market Research Inf.g
Iowa,7,48,46,2,Aug 3,,,7,,,,,Strategic Visiong
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USAg
Kentucky,8,42,52,,Jul 26,,,,,,,8,Survey USAg
Louisiana,9,36,52,,Jul 20,,,,,,,9,Market Researchg
Maine,4,48,44,,Jul 31,,,4,,,,,Rasmusseng
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmusseng
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.g
Michigan,17,49,42,3,Aug 10,,17,,,,,,EPIC/MRAg
Minnesota,10,47,45,3,Aug 3,,,10,,,,,Strategic Visiong
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.g
Missouri,11,49,48,1,Jul 30,,,11,,,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,46,4,Jul 30,,,,,5,,,Zogbyg
New Hampshire,4,49,42,2,Aug 5,,4,,,,,,American Res. Groupg
New Jersey,15,49,40,5,Aug 9,,15,,,,,,Strategic Visiong
New Mexico,5,50,43,0,Aug 4,,5,,,,,,Rasmusseng
New York,31,53,35,4,Aug 9,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,44,51,,Jul 26,,,,,,15,,Survey USAg
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,48,45,2,Aug 11,,,20,,,,,American Res. Groupg
Oklahoma,7,36,56,,Jul 29,,,,,,,7,Basswood Researchg
Oregon,7,50,46,2,Jul 30,,,7,,,,,Zogbyg
Pennsylvania,21,48,43,2,Aug 4,,21,,,,,,Strategic Visiong
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USAg
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,46,48,,Aug 2,,,,,11,,,Survey USAg
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,48,2,Jul 31,,,,,13,,,Rasmusseng
Washington,11,49,42,1,Aug 11,,11,,,,,,Strategic Visiong
West Virginia,5,48,44,2,Jul 30,,,5,,,,,Zogbyg
Wisconsin,10,47,46,3,Aug 2,,,10,,,,,Strategic Visiong
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Electiong
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Researchg
Arizona,10,45,48,,Aug 1,,,,,10,,,Market Solutionsg
Arkansas,6,46,48,1,Jul 30,,,,,6,,,Zogbyg
California,55,50,40,4,Aug 11,55,,,,,,,Strategic Visiong
Colorado,9,43,48,3,Jun 18,,,,,,9,,Mason-Dixong
Connecticut,7,50,32,9,Jun 28,7,,,,,,,Quinnipiac Univ.g
Delaware,3,55,42,3,(none),3,,,,,,,2000 Electiong
D.C.,3,86,9,5,(none),3,,,,,,,2000 Electiong
Florida,27,47,41,4,Aug 10,,27,,,,,,Quinnipiac Univ.g
Georgia,15,41,52,1,Aug 2,,,,,,,15,Strategic Visiong
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Researchg
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smithg
Illinois,21,54,39,,Jul 30,21,,,,,,,Rasmusseng
Indiana,11,27,46,,Jul 12,,,,,,,11,Market Research Inf.g
Iowa,7,48,46,2,Aug 3,,,7,,,,,Strategic Visiong
Kansas,6,36,56,,Jun 30,,,,,,,6,Survey USAg
Kentucky,8,42,52,,Jul 26,,,,,,,8,Survey USAg
Louisiana,9,36,52,,Jul 20,,,,,,,9,Market Researchg
Maine,4,48,44,,Jul 31,,,4,,,,,Rasmusseng
Maryland,10,53,39,,Jun 30,10,,,,,,,Rasmusseng
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.g
Michigan,17,49,42,3,Aug 10,,17,,,,,,EPIC/MRAg
Minnesota,10,47,45,3,Aug 3,,,10,,,,,Strategic Visiong
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.g
Missouri,11,49,48,1,Jul 30,,,11,,,,,Zogbyg
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixong
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Electiong
Nevada,5,45,46,4,Jul 30,,,,,5,,,Zogbyg
New Hampshire,4,49,42,2,Aug 5,,4,,,,,,American Res. Groupg
New Jersey,15,49,40,5,Aug 9,,15,,,,,,Strategic Visiong
New Mexico,5,50,43,0,Aug 4,,5,,,,,,Rasmusseng
New York,31,53,35,4,Aug 9,31,,,,,,,Quinnipiac Univ.g
North Carolina,15,45,48,,Aug 11,,,,,15,,,Research 2000g
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Electiong
Ohio,20,48,45,2,Aug 11,,,20,,,,,American Res. Groupg
Oklahoma,7,36,56,,Jul 29,,,,,,,7,Basswood Researchg
Oregon,7,50,46,2,Jul 30,,,7,,,,,Zogbyg
Pennsylvania,21,48,43,2,Aug 4,,21,,,,,,Strategic Visiong
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.g
South Carolina,8,44,51,,Jul 12,,,,,,8,,Survey USAg
South Dakota,3,35,51,4,May 21,,,,,,,3,Zogbyg
Tennessee,11,46,48,,Aug 2,,,,,11,,,Survey USAg
Texas,34,37,55,4,Jun 30,,,,,,,34,Rasmusseng
Utah,5,22,67,3,May 13,,,,,,,5,Dan Jonesg
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000g
Virginia,13,45,48,2,Jul 31,,,,,13,,,Rasmusseng
Washington,11,49,42,1,Aug 11,,11,,,,,,Strategic Visiong
West Virginia,5,48,44,2,Jul 30,,,5,,,,,Zogbyg
